Date,Timestamp,Open,High,Low,Close,Adj Close,Volume
2018/9/5,1536105600,286.0450134,288.1629944,232.3309937,232.3309937,232.3309937,2390390000
2018/9/6,1536192000,231.647995,231.7550049,218.1230011,230.2149963,230.2149963,2097310000
2018/9/7,1536278400,229.5350037,233.8959961,217.0749969,217.2030029,217.2030029,1678260000
2018/9/8,1536364800,217.9120026,220.3670044,193.2590027,197.951004,197.951004,1517200000
2018/9/9,1536451200,198.3849945,207.6660004,188.3059998,196.923996,196.923996,1585980000
2018/9/10,1536537600,197.8509979,201.8829956,189.5839996,197.0789948,197.0789948,1502960000
2018/9/11,1536624000,198.177002,198.5059967,180.595993,185.0659943,185.0659943,1568900000
2018/9/12,1536710400,185.4230042,185.5870056,170.2570038,183.3309937,183.3309937,1874850000
2018/9/13,1536796800,183.6790009,214.0019989,183.6790009,211.3540039,211.3540039,2330720000
2018/9/14,1536883200,212.6690063,222.7940063,204.8710022,211.7489929,211.7489929,2232190000
2018/9/15,1536969600,209.8139954,226.6040039,209.6060028,223.0740051,223.0740051,1670490000
2018/9/16,1537056000,222.8029938,222.8029938,211.1179962,220.5890045,220.5890045,1502260000
2018/9/17,1537142400,221.5820007,224.2610016,195.3079987,197.875,197.875,2019910000
2018/9/18,1537228800,197.0950012,213.3569946,195.9340057,209.9750061,209.9750061,1800640000
2018/9/19,1537315200,209.4720001,213.8710022,201.6560059,209.9689941,209.9689941,1733330000
2018/9/20,1537401600,210.2879944,224.8179932,207.7890015,224.5910034,224.5910034,1782070000
2018/9/21,1537488000,225.2510071,248.3880005,221.5670013,246.5839996,246.5839996,2836200000
2018/9/22,1537574400,247.3370056,251.1959991,233.8099976,240.4799957,240.4799957,1921820000
2018/9/23,1537660800,240.9920044,247.4640045,237.8569946,244.3300018,244.3300018,1693470000
2018/9/24,1537747200,244.8439941,245.1080017,227.4900055,228.7299957,228.7299957,1748740000
2018/9/25,1537833600,228.3269958,228.3269958,206.4900055,218.5050049,218.5050049,2120360000
2018/9/26,1537920000,218.6470032,221.4369965,209.1130066,215.8470001,215.8470001,1756100000
2018/9/27,1538006400,215.4400024,230.6069946,212.654007,228.4940033,228.4940033,2030320000
2018/9/28,1538092800,229.0410004,231.7480011,218.6690063,222.4019928,222.4019928,2018120000
2018/9/29,1538179200,221.7050018,234.0140076,216.0780029,231.6349945,231.6349945,2208720000
2018/9/30,1538265600,231.3289948,236.9859924,228.4450073,232.8480072,232.8480072,1765560000
2018/10/1,1538352000,233.2200012,234.1450043,226.9450073,230.7680054,230.7680054,1597500000
2018/10/2,1538438400,231.1000061,231.1670074,225.8379974,227.1809998,227.1809998,1542080000
2018/10/3,1538524800,226.4069977,226.4579926,213.970993,220.4889984,220.4889984,1683930000
2018/10/4,1538611200,220.4459991,226.147995,220.0899963,222.2180023,222.2180023,1479500000
2018/10/5,1538697600,222.2669983,228.3190002,220.9570007,227.6009979,227.6009979,1547330000
2018/10/6,1538784000,227.552002,227.9259949,224.2460022,225.1199951,225.1199951,1505070000
2018/10/7,1538870400,225.4349976,226.3699951,222.9960022,226.1190033,226.1190033,1470480000
2018/10/8,1538956800,226.5090027,230.7649994,224.5570068,229.2550049,229.2550049,1470740000
2018/10/9,1539043200,229.7100067,230.1609955,226.401001,227.9819946,227.9819946,1405130000
2018/10/10,1539129600,227.6150055,227.7070007,224.4949951,225.7689972,225.7689972,1384040000
2018/10/11,1539216000,225.6100006,225.6100006,189.2830048,189.4989929,189.4989929,2167620000
2018/10/12,1539302400,188.7070007,199.401001,188.7070007,196.727005,196.727005,1487900000
2018/10/13,1539388800,196.3639984,201.279007,196.3639984,199.8410034,199.8410034,1167610000
2018/10/14,1539475200,199.6909943,201.8269958,195.2429962,195.7149963,195.7149963,1169260000
2018/10/15,1539561600,195.2700043,222.1179962,194.1589966,209.7039948,209.7039948,2865830000
2018/10/16,1539648000,209.628006,212.1730042,207.9839935,210.1199951,210.1199951,1532280000
2018/10/17,1539734400,210.2169952,211.125,205.9279938,207.0829926,207.0829926,1444130000
2018/10/18,1539820800,207.404007,208.4700012,201.7429962,203.352005,203.352005,1365860000
2018/10/19,1539907200,203.2570038,204.6629944,201.8439941,203.727005,203.727005,1264480000
2018/10/20,1539993600,203.5149994,206.2220001,203.0850067,205.4299927,205.4299927,1238780000
2018/10/21,1540080000,205.3899994,208.1549988,204.6210022,205.1419983,205.1419983,1190300000
2018/10/22,1540166400,205.173996,206.9320068,203.3769989,204.0440063,204.0440063,1328980000
2018/10/23,1540252800,204.0160065,205.151001,201.9109955,204.3359985,204.3359985,1237490000
2018/10/24,1540339200,204.1269989,205.5809937,203.3540039,203.852005,203.852005,1102220000
2018/10/25,1540425600,203.8679962,204.1320038,201.822998,202.7189941,202.7189941,1102900000
2018/10/26,1540512000,202.3359985,204.7799988,201.5509949,203.3289948,203.3289948,1161310000
2018/10/27,1540598400,203.3560028,206.0820007,203.1260071,204.2100067,204.2100067,1084810000
2018/10/28,1540684800,204.5099945,205.9190063,203.522995,205.3659973,205.3659973,1139140000
2018/10/29,1540771200,205.173996,205.5970001,195.7339935,197.246994,197.246994,1517230000
2018/10/30,1540857600,197.2030029,198.121994,196.3509979,197.5559998,197.5559998,1363500000
2018/10/31,1540944000,197.6490021,198.3379974,196.5310059,197.3809967,197.3809967,1442380000
2018/11/1,1541030400,197.5370026,203.7539978,197.3280029,198.871994,198.871994,1336700000
2018/11/2,1541116800,198.9819946,201.2689972,198.7550049,200.6349945,200.6349945,1451870000
2018/11/3,1541203200,200.7400055,200.7400055,199.5249939,200.1860046,200.1860046,1307150000
2018/11/4,1541289600,200.1580048,211.2720032,198.9859924,207.4859924,207.4859924,1749300000
2018/11/5,1541376000,207.1000061,210.8190002,206.572998,209.0910034,209.0910034,1613510000
2018/11/6,1541462400,209.473999,218.4519958,207.8939972,218.4519958,218.4519958,1856940000
2018/11/7,1541548800,218.8990021,221.6519928,216.7960052,217.1829987,217.1829987,1927830000
2018/11/8,1541635200,217.3269958,218.3379974,212.1990051,212.2310028,212.2310028,1769080000
2018/11/9,1541721600,211.9869995,213.3159943,209.5149994,210.0740051,210.0740051,1554750000
2018/11/10,1541808000,209.9750061,213.8569946,209.8049927,212.5330048,212.5330048,1377760000
2018/11/11,1541894400,212.4790039,212.9989929,208.8679962,211.3399963,211.3399963,1501600000
2018/11/12,1541980800,211.5130005,212.6230011,208.923996,210.4179993,210.4179993,1452380000
2018/11/13,1542067200,210.1490021,210.5149994,206.1349945,206.826004,206.826004,1610260000
2018/11/14,1542153600,206.5339966,207.0449982,174.0839996,181.3970032,181.3970032,2595330000
2018/11/15,1542240000,181.8990021,184.2510071,170.1889954,180.8059998,180.8059998,2638410000
2018/11/16,1542326400,180.8650055,181.3500061,173.1260071,175.177002,175.177002,2015330000
2018/11/17,1542412800,175.3600006,175.8509979,172.8690033,174.0010071,174.0010071,1832800000
2018/11/18,1542499200,174.1750031,179.1519928,174.1750031,177.0670013,177.0670013,1810920000
2018/11/19,1542585600,177.1790009,177.1790009,147.8509979,149.1750031,149.1750031,2745160000
2018/11/20,1542672000,148.8110046,151.253006,126.3600006,130.3390045,130.3390045,3134410000
2018/11/21,1542758400,131.1419983,138.8899994,125.7580032,136.701004,136.701004,2685930000
2018/11/22,1542844800,136.8110046,137.7400055,126.7060013,126.7060013,126.7060013,1792150000
2018/11/23,1542931200,126.4189987,127.0279999,119.5589981,123.2959976,123.2959976,1998010000
2018/11/24,1543017600,123.3040009,126.788002,110.8249969,113.4940033,113.4940033,1800960000
2018/11/25,1543104000,113.1259995,118.8809967,101.7699966,116.4499969,116.4499969,2466750000
2018/11/26,1543190400,116.3430023,118.2009964,104.8929977,108.3349991,108.3349991,2139490000
2018/11/27,1543276800,107.913002,111.8420029,102.4520035,110.0100021,110.0100021,2320010000
2018/11/28,1543363200,110.197998,126.0479965,110.197998,122.4380035,122.4380035,2673470000
2018/11/29,1543449600,122.72155,123.2297211,115.2976913,117.5426483,117.5426483,2196099151
2018/11/30,1543536000,117.728096,119.4237671,111.7449646,113.1714172,113.1714172,2020748396
2018/12/1,1543622400,113.3977585,120.8414536,111.6191254,118.6355591,118.6355591,2131475768
2018/12/2,1543708800,118.2681503,120.5620499,116.092041,116.3889008,116.3889008,1856199149
2018/12/3,1543795200,116.3787613,116.6190643,107.415657,108.9250183,108.9250183,1772756193
2018/12/4,1543881600,108.8031616,113.1429138,107.4027176,110.2141876,110.2141876,1748116495
2018/12/5,1543968000,110.3355179,110.5986099,102.4755554,102.4755554,102.4755554,1990157607
2018/12/6,1544054400,102.450592,104.1034927,91.76105499,91.76105499,91.76105499,2310716932
2018/12/7,1544140800,91.64983368,96.08984375,83.46971893,93.29456329,93.29456329,2554304530
2018/12/8,1544227200,93.41007996,97.05988312,86.82566833,92.15963745,92.15963745,1855759401
2018/12/9,1544313600,92.03543091,98.90003204,91.03128052,95.14205933,95.14205933,1875567180
2018/12/10,1544400000,94.99217224,96.25730133,90.6542511,91.68565369,91.68565369,1756437577
2018/12/11,1544486400,91.57893372,92.78232574,87.6884079,88.94530487,88.94530487,1707497898
2018/12/12,1544572800,88.61070251,92.24055481,88.26355743,90.59329987,90.59329987,1533050103
2018/12/13,1544659200,90.65522766,91.11160278,85.51831055,86.53931427,86.53931427,1754475622
2018/12/14,1544745600,86.63035583,87.14494324,83.22647858,84.3082962,84.3082962,1651491877
2018/12/15,1544832000,84.2796936,85.34274292,82.82988739,84.44081116,84.44081116,1496176898
2018/12/16,1544918400,84.46940613,87.56812286,84.46940613,85.26210022,85.26210022,1565817037
2018/12/17,1545004800,85.3821106,96.80505371,85.3821106,95.13382721,95.13382721,2101453024
2018/12/18,1545091200,95.10803986,101.3202362,92.96852112,101.1124573,101.1124573,2277514076
2018/12/19,1545177600,101.6838455,108.549057,100.6914597,101.2685776,101.2685776,2456482115
2018/12/20,1545264000,101.0904388,117.1701279,100.6399612,116.2168732,116.2168732,3063842618
2018/12/21,1545350400,115.8354034,119.094162,107.5847931,109.4962311,109.4962311,2632539990
2018/12/22,1545436800,109.4559402,116.7594986,107.5031662,116.7594986,116.7594986,2338772939
2018/12/23,1545523200,117.2738953,133.0753021,117.2738953,130.7652588,130.7652588,3579715061
2018/12/24,1545609600,130.6416626,157.6687012,130.6416626,140.2380066,140.2380066,4370343387
2018/12/25,1545696000,140.9975891,140.9975891,125.1132889,129.8443451,129.8443451,3298280609
2018/12/26,1545782400,129.8888245,136.6772461,126.2929077,131.8656311,131.8656311,2720469126
2018/12/27,1545868800,131.923584,132.677063,115.6501007,116.5759125,116.5759125,2612804378
2018/12/28,1545955200,116.898201,137.6470184,115.6931305,137.6470184,137.6470184,3130201009
2018/12/29,1546041600,138.4687805,147.0343323,134.5701752,138.0183411,138.0183411,3169029972
2018/12/30,1546128000,137.6274567,140.6890869,133.9823303,139.8594513,139.8594513,2660086834
2018/12/31,1546214400,140.0310669,140.1811523,132.5193939,133.3682556,133.3682556,2358360234
2019/1/1,1546300800,133.4181519,141.3975067,132.6507111,140.8194122,140.8194122,2258709868
2019/1/2,1546387200,141.519516,156.9291382,140.6509552,155.0476837,155.0476837,3328240369
2019/1/3,1546473600,155.1960449,155.8630524,147.1983643,149.1350098,149.1350098,2676164880
2019/1/4,1546560000,148.9128876,156.8789825,147.9071045,154.5819397,154.5819397,3126192535
2019/1/5,1546646400,154.3374176,160.8248901,154.3374176,155.6385956,155.6385956,3338211928
2019/1/6,1546732800,155.8042297,159.3714447,152.0859222,157.7462006,157.7462006,3231294371
2019/1/7,1546819200,157.809494,158.4504242,151.1507263,151.6992188,151.6992188,2712108388
2019/1/8,1546905600,151.9675446,153.6257782,148.6695404,150.3596344,150.3596344,2459808140
2019/1/9,1546992000,150.5546875,153.6222534,150.2883759,150.8031158,150.8031158,2369241197
2019/1/10,1547078400,150.8435059,152.1482697,126.5293732,128.6251831,128.6251831,3397734456
2019/1/11,1547164800,127.8139648,130.1659393,125.2449417,127.5483246,127.5483246,2667585234
2019/1/12,1547251200,127.5280838,128.6661224,125.4467545,125.9665298,125.9665298,2212109224
2019/1/13,1547337600,125.9072266,126.2678757,116.085968,116.8978043,116.8978043,2268263944
2019/1/14,1547424000,116.9790955,130.8567352,116.9675598,129.0687256,129.0687256,2798085735
2019/1/15,1547510400,129.1726837,130.7435608,120.3115234,122.0327148,122.0327148,2735449164
2019/1/16,1547596800,121.8092422,127.118248,121.4414139,123.5470657,123.5470657,2746469340
2019/1/17,1547683200,123.5735397,124.2707214,120.8170319,123.7419205,123.7419205,2594091285
2019/1/18,1547769600,123.6546555,123.8416901,120.2418976,121.0102615,121.0102615,2305389800
2019/1/19,1547856000,121.6144257,125.9042282,121.1610336,124.5190201,124.5190201,3048261797
2019/1/20,1547942400,124.6324005,125.0703888,118.7023239,119.4748306,119.4748306,2964108269
2019/1/21,1548028800,119.6364594,119.7154388,116.1574402,117.1578522,117.1578522,2421720343
2019/1/22,1548115200,117.1107559,119.6643448,114.6766815,118.747551,118.747551,2552507405
2019/1/23,1548201600,118.7138138,119.4227982,116.3766479,117.4526062,117.4526062,2556952198
2019/1/24,1548288000,117.4627838,118.0321045,116.0067978,117.3628845,117.3628845,2520843420
2019/1/25,1548374400,117.5949554,117.8029938,115.8301544,116.3783417,116.3783417,2606881898
2019/1/26,1548460800,116.3735275,118.0841141,115.9805756,116.488739,116.488739,2412181169
2019/1/27,1548547200,116.5103149,116.6854095,113.4052887,113.4052887,113.4052887,2775888287
2019/1/28,1548633600,113.2852325,113.6882324,103.3364639,106.5899734,106.5899734,3366895505
2019/1/29,1548720000,106.7219543,107.1657867,103.9992294,105.5982132,105.5982132,2900418606
2019/1/30,1548806400,105.4072037,109.45298,104.8437958,108.9075394,108.9075394,2874370355
2019/1/31,1548892800,108.9007721,110.4583588,106.5253525,107.0610123,107.0610123,2828796031
2019/2/1,1548979200,107.1476822,108.63871,105.0465012,107.609787,107.609787,2541271519
2019/2/2,1549065600,107.4664154,110.6538773,106.7640152,110.4302597,110.4302597,2385157838
2019/2/3,1549152000,110.4903183,110.8273544,106.5639877,107.4926682,107.4926682,2519334757
2019/2/4,1549238400,107.625824,108.7010345,107.067421,107.8216019,107.8216019,2491888675
2019/2/5,1549324800,107.6281662,108.1347885,106.9098969,107.4435196,107.4435196,2515863999
2019/2/6,1549411200,107.5693054,107.5693054,102.9345627,104.9192886,104.9192886,2593048199
2019/2/7,1549497600,104.8357773,106.058876,104.4091339,104.5353012,104.5353012,2326764622
2019/2/8,1549584000,104.64505,119.8058167,104.1944351,119.267746,119.267746,3656841347
2019/2/9,1549670400,119.2141113,120.6897354,118.0004044,119.4308853,119.4308853,2884650400
2019/2/10,1549756800,119.4089661,124.8536224,117.1057739,124.806488,124.806488,3148766590
2019/2/11,1549843200,124.8715363,124.8715363,120.3117523,121.2983932,121.2983932,3222473887
2019/2/12,1549929600,121.1785736,123.4682999,119.6000214,122.5722885,122.5722885,3149576429
2019/2/13,1550016000,122.5442886,125.5506973,121.6124954,122.5536041,122.5536041,3386585799
2019/2/14,1550102400,122.4169846,124.4519882,121.3348923,121.3902054,121.3902054,3331701628
2019/2/15,1550188800,121.4536972,123.6601257,121.3719177,122.1003876,122.1003876,3021741615
2019/2/16,1550275200,122.3964539,124.1348114,122.2953033,123.2602158,123.2602158,2905833287
2019/2/17,1550361600,123.1820831,134.4600983,123.0916138,133.598877,133.598877,4236081130
2019/2/18,1550448000,133.032547,147.6865845,133.0019379,146.0983734,146.0983734,5387525773
2019/2/19,1550534400,146.398819,149.9299774,145.1284637,145.3461914,145.3461914,5310842625
2019/2/20,1550620800,145.1727295,149.5543365,142.502121,149.5543365,149.5543365,4500094965
2019/2/21,1550707200,149.3523254,149.3523254,144.5638123,146.1308441,146.1308441,3995766856
2019/2/22,1550793600,146.0732574,149.2686157,145.206543,149.092453,149.092453,3731099284
2019/2/23,1550880000,148.6766205,159.1258698,147.3310547,158.7954254,158.7954254,4519468458
2019/2/24,1550966400,158.9024048,165.5496216,135.8526611,135.8526611,135.8526611,5957715043
2019/2/25,1551052800,135.4997253,142.5255737,135.4838409,139.8228607,139.8228607,4914392068
2019/2/26,1551139200,139.6460876,139.9764404,136.5796051,138.0896759,138.0896759,3791292839
2019/2/27,1551225600,138.0295715,141.3362274,131.6029205,136.1259613,136.1259613,4469776860
2019/2/28,1551312000,136.2830811,138.8471375,135.6575928,136.7462463,136.7462463,4535438953
2019/3/1,1551398400,136.8362427,138.9952698,136.4347839,136.4436188,136.4436188,3756124824
2019/3/2,1551484800,136.3500824,137.1847992,132.4363861,134.206955,134.206955,3747176425
2019/3/3,1551571200,134.7861176,135.8492889,131.3288574,132.2494202,132.2494202,3454374053
2019/3/4,1551657600,132.1578827,132.7291412,125.4027023,127.7741241,127.7741241,4008171341
2019/3/5,1551744000,127.7929535,138.2299805,126.7352982,137.8223877,137.8223877,4764849990
2019/3/6,1551830400,137.9587402,139.9688263,136.1459198,138.7893524,138.7893524,4589054219
2019/3/7,1551916800,138.9423828,140.8578796,137.2731323,138.0345001,138.0345001,4339206292
2019/3/8,1552003200,138.3113556,139.4990997,133.5576935,135.1270752,135.1270752,4678816794
2019/3/9,1552089600,134.887558,139.1194153,134.677124,137.965332,137.965332,5011918715
2019/3/10,1552176000,138.1804962,138.2703094,135.6856842,136.7586823,136.7586823,4578438499
2019/3/11,1552262400,136.8495331,137.3534088,133.1027985,133.8340302,133.8340302,4689807419
2019/3/12,1552348800,134.0128479,135.273468,130.9441528,134.4428864,134.4428864,4709988000
2019/3/13,1552435200,134.6117706,134.6117706,132.7197266,133.2630768,133.2630768,4265162099
2019/3/14,1552521600,133.2039032,135.1808472,132.7500763,133.7115936,133.7115936,4476532147
2019/3/15,1552608000,133.5671539,138.3951416,133.5671539,137.6917877,137.6917877,4506861856
2019/3/16,1552694400,137.9119568,144.5584412,137.9119568,142.3981781,142.3981781,4839003569
2019/3/17,1552780800,142.2382965,142.3719177,139.3235168,140.0005493,140.0005493,3827157729
2019/3/18,1552867200,140.1048584,142.2672119,138.8415527,139.3746033,139.3746033,4551739879
2019/3/19,1552953600,139.2540131,140.9890594,139.1430206,140.5191956,140.5191956,4251488129
2019/3/20,1553040000,140.4847107,140.9455719,138.3070374,140.6863556,140.6863556,4664134462
2019/3/21,1553126400,140.4784851,141.0032349,135.855423,136.6360626,136.6360626,5087247796
2019/3/22,1553212800,136.5622559,138.7942963,136.2286072,137.1814423,137.1814423,4490899266
2019/3/23,1553299200,137.0398712,139.3853912,136.9120178,138.2398682,138.2398682,4436568613
2019/3/24,1553385600,138.3153534,138.3756104,136.3137512,136.9869232,136.9869232,4266845458
2019/3/25,1553472000,137.0813599,137.695343,133.4901581,135.0310211,135.0310211,4480516753
2019/3/26,1553558400,135.0543213,135.4603577,133.7573395,135.4603577,135.4603577,4499271679
2019/3/27,1553644800,135.454361,141.07547,135.3416595,140.9881592,140.9881592,5228240093
2019/3/28,1553731200,141.0058441,141.0079346,138.4251709,139.4164734,139.4164734,4163212475
2019/3/29,1553817600,139.3432007,142.5492401,138.045105,142.4974213,142.4974213,5125602702
2019/3/30,1553904000,142.3591461,149.6132355,141.0317383,142.0926819,142.0926819,5144662127
2019/3/31,1553990400,142.1392212,142.189209,140.6973724,141.5140991,141.5140991,4249050197
2019/4/1,1554076800,141.4654846,142.7339935,140.7375641,141.8303223,141.8303223,4611999536
2019/4/2,1554163200,141.8395233,165.2268219,141.6364594,163.9617462,163.9617462,9826645698
2019/4/3,1554249600,164.0086365,178.322052,157.3221436,161.4588013,161.4588013,10622456246
2019/4/4,1554336000,161.4317627,164.9292145,155.2411041,158.052536,158.052536,7953123529
2019/4/5,1554422400,158.0200043,167.2203827,157.4439545,165.5148468,165.5148468,7531316908
2019/4/6,1554508800,165.5112457,172.5157776,161.799469,165.9472046,165.9472046,7167016221
2019/4/7,1554595200,165.9772491,175.2131653,164.9320984,174.5316467,174.5316467,7596176020
2019/4/8,1554681600,174.4496765,184.3778534,174.1609955,180.2588196,180.2588196,9304964610
2019/4/9,1554768000,180.2221222,180.2542267,175.0917511,176.1145782,176.1145782,7632529578
2019/4/10,1554854400,176.0678406,183.1342773,175.2303772,177.3374786,177.3374786,7856924879
2019/4/11,1554940800,177.3427582,177.4874878,162.3206177,165.4970245,165.4970245,7859383417
2019/4/12,1555027200,165.3352051,166.1275177,161.0297394,164.7363281,164.7363281,6237185309
2019/4/13,1555113600,164.6228485,166.3624268,163.0118561,164.5133514,164.5133514,4959301561
2019/4/14,1555200000,164.4760895,168.5910339,162.7814789,167.8385162,167.8385162,4846298303
2019/4/15,1555286400,167.8974762,168.8184509,159.5557404,161.574173,161.574173,5672311824
2019/4/16,1555372800,161.5265503,167.6663208,160.8887482,167.6234436,167.6234436,5180105341
2019/4/17,1555459200,167.5536957,168.9385834,165.5018921,166.9507599,166.9507599,5596102715
2019/4/18,1555545600,166.913208,175.3653259,166.6721191,173.8140259,173.8140259,6971581464
2019/4/19,1555632000,173.7878876,173.9788971,170.6202087,173.7084351,173.7084351,6541053061
2019/4/20,1555718400,173.718811,176.7058105,171.7888336,173.7512665,173.7512665,6142567812
2019/4/21,1555804800,173.7154083,174.4207764,167.4285889,170.046524,170.046524,6005571688
2019/4/22,1555891200,170.0174866,173.0691223,168.7295532,171.8746643,171.8746643,6094878077
2019/4/23,1555977600,172.0072174,176.8507843,170.896759,171.4477997,171.4477997,7097827092
2019/4/24,1556064000,171.3495331,171.5732117,161.9766846,165.8260956,165.8260956,7351304156
2019/4/25,1556150400,165.9147339,166.5134125,153.8470001,154.4593964,154.4593964,6820332362
2019/4/26,1556236800,154.5794373,158.029007,152.0856781,156.3470917,156.3470917,7505283355
2019/4/27,1556323200,156.2708588,160.5894165,155.6218872,158.4349365,158.4349365,5863109118
2019/4/28,1556409600,158.4997711,159.5653839,157.1255188,157.2950745,157.2950745,5379894433
2019/4/29,1556496000,157.2910614,158.3339233,153.1865234,155.2019958,155.2019958,6053776253
2019/4/30,1556582400,155.1727753,162.432251,155.1727753,162.1660309,162.1660309,6275803460
2019/5/1,1556668800,162.186554,164.0606842,159.6602173,160.8183441,160.8183441,5789172433
2019/5/2,1556755200,160.8535767,162.9370117,160.0606995,162.1227875,162.1227875,6044171062
2019/5/3,1556841600,162.0751648,170.0687408,161.0806274,167.9524078,167.9524078,7299410672
2019/5/4,1556928000,167.8872223,170.6459351,161.7914276,164.0265808,164.0265808,6658100049
2019/5/5,1557014400,164.0152588,165.3999786,159.7006531,163.4506989,163.4506989,5938415562
2019/5/6,1557100800,163.3379822,175.7601013,159.9881897,172.6532135,172.6532135,7540096853
2019/5/7,1557187200,172.4272766,180.3944092,169.6947174,169.7986603,169.7986603,8411140170
2019/5/8,1557273600,169.9042053,172.183548,166.4092407,170.9481659,170.9481659,6416569598
2019/5/9,1557360000,170.9518738,172.8804016,167.247879,170.2893066,170.2893066,6546914198
2019/5/10,1557446400,170.312973,175.8852692,168.9914246,173.142746,173.142746,8036919053
2019/5/11,1557532800,173.1393127,203.4666443,173.1393127,194.3043365,194.3043365,12578331654
2019/5/12,1557619200,194.1630249,201.881485,183.6539307,187.3253174,187.3253174,10326050090
2019/5/13,1557705600,187.417923,205.0982666,185.3059082,196.846283,196.846283,10367149039
2019/5/14,1557792000,196.7382813,217.874649,196.0548096,217.1485748,217.1485748,12751049755
2019/5/15,1557878400,217.0101166,247.4465942,216.822113,247.1530609,247.1530609,13460006534
2019/5/16,1557964800,246.9419556,275.3944397,245.7952881,264.0100098,264.0100098,18661465873
2019/5/17,1558051200,263.8483582,266.9796143,227.7674255,243.7645874,243.7645874,16037551694
2019/5/18,1558137600,243.9113007,246.3627625,233.0998535,234.5952301,234.5952301,10933142646
2019/5/19,1558224000,234.4494629,263.7409973,233.758667,261.2922058,261.2922058,12049250894
2019/5/20,1558310400,261.2674866,261.5512695,241.8036499,251.8644104,251.8644104,10834541285
2019/5/21,1558396800,251.6478424,262.1075439,248.1963043,255.2158813,255.2158813,11545049593
2019/5/22,1558483200,254.9953156,258.8018494,242.730484,244.6989136,244.6989136,9818257463
2019/5/23,1558569600,244.6651154,247.6166382,233.7930908,245.9656677,245.9656677,10671663487
2019/5/24,1558656000,245.9870911,255.2593384,243.240097,249.4849854,249.4849854,9929433206
2019/5/25,1558742400,249.694046,257.356842,249.0887909,251.7598724,251.7598724,8924985385
2019/5/26,1558828800,251.7247925,269.1665344,247.2453918,267.0696411,267.0696411,9664267731
2019/5/27,1558915200,267.1418762,278.5072632,265.4447021,272.8626404,272.8626404,12074664736
2019/5/28,1559001600,272.5904846,274.3208313,267.5143738,271.7687073,271.7687073,10362846898
2019/5/29,1559088000,271.7790527,273.7562866,263.0914001,269.4556885,269.4556885,9819132174
2019/5/30,1559174400,269.5518799,287.2016296,247.3486023,255.8589478,255.8589478,13604268584
2019/5/31,1559260800,256.0152588,268.6599426,249.1118469,268.1135559,268.1135559,11255023515
2019/6/1,1559347200,268.4333496,273.5579834,263.5245972,265.3912659,265.3912659,9942869852
2019/6/2,1559433600,265.5127258,272.8072205,265.0418701,270.2255249,270.2255249,8744111713
2019/6/3,1559520000,270.088562,270.3341064,251.2621918,252.6079254,252.6079254,9375712917
2019/6/4,1559606400,252.5116425,252.5116425,236.1272125,241.3387909,241.3387909,10132549747
2019/6/5,1559692800,241.4970398,248.1381378,239.9834595,247.0510101,247.0510101,8548917062
2019/6/6,1559779200,246.9252472,249.9445038,238.5011139,249.4743347,249.4743347,8265146806
2019/6/7,1559865600,249.3352814,254.3522949,246.5979004,250.9303589,250.9303589,8379534528
2019/6/8,1559952000,251.2493134,252.3773956,243.2291107,245.7380981,245.7380981,7225996863
2019/6/9,1560038400,245.5404816,245.9728241,229.257431,233.0867004,233.0867004,7566421456
2019/6/10,1560124800,232.8301392,247.6621704,229.3417664,247.5201263,247.5201263,8141159848
2019/6/11,1560211200,247.8621216,248.6625824,239.8253479,245.7818298,245.7818298,7382269700
2019/6/12,1560297600,245.9254913,261.0175781,244.4913177,260.9032898,260.9032898,8645598618
2019/6/13,1560384000,260.9135132,262.1631165,255.596283,256.1687927,256.1687927,8442077836
2019/6/14,1560470400,256.179657,265.3713989,254.1474304,264.0874634,264.0874634,8676891267
2019/6/15,1560556800,263.9341431,271.5055847,262.1212158,269.0193176,269.0193176,8126853944
2019/6/16,1560643200,268.9011536,278.1431885,265.5353394,269.2232056,269.2232056,9676746453
2019/6/17,1560729600,269.0905762,275.4425659,268.3537903,274.3511047,274.3511047,6009795781
2019/6/18,1560816000,274.3202515,274.3202515,263.1444397,265.0518494,265.0518494,6205242504
2019/6/19,1560902400,265.0568542,270.333374,264.7547913,269.4317932,269.4317932,5516510947
2019/6/20,1560988800,269.4078674,274.0735168,265.5004578,271.6950073,271.6950073,6408981097
2019/6/21,1561075200,271.743103,295.3033142,271.743103,294.9102783,294.9102783,9331694140
2019/6/22,1561161600,295.1150818,315.1897278,294.728241,309.3803101,309.3803101,10613731255
2019/6/23,1561248000,309.416687,318.5656738,305.7645874,307.8277893,307.8277893,8161062380
2019/6/24,1561334400,307.7221375,312.3293457,299.5595398,310.4246826,310.4246826,8205712062
2019/6/25,1561420800,310.6786194,318.1263123,307.643158,318.1263123,318.1263123,9641764965
2019/6/26,1561507200,317.9925842,361.3986816,315.9548645,336.7531738,336.7531738,16437084081
2019/6/27,1561593600,336.9598999,343.4334412,278.5732422,294.2676392,294.2676392,14038092503
2019/6/28,1561680000,294.1430359,313.0315552,292.9398193,311.2261047,311.2261047,11514656820
2019/6/29,1561766400,311.2844238,322.0435486,294.7538452,320.0588989,320.0588989,10929374565
2019/6/30,1561852800,319.5840454,322.7895813,290.6959839,290.6959839,290.6959839,10303111000
2019/7/1,1561939200,290.2684937,301.0261536,280.0228271,293.6411133,293.6411133,10292223948
